DATAFLOW,LAST UPDATE,freq,unit,hazard,nace_r2,waste,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,TOTAL,LV,2016,870177,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,TOTAL,LV,2018,577587,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,TOTAL,LV,2020,644390,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,TOTAL,ME,2012,208245,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,TOTAL,ME,2014,230274,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,TOTAL,ME,2016,227055,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,TOTAL,ME,2018,254356,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,TOTAL,ME,2020,230684,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,TOTAL,MK,2010,451382,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,TOTAL,MK,2012,0,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,TOTAL,MK,2014,0,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,TOTAL,MK,2016,0,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,TOTAL,MK,2018,0,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,TOTAL,MK,2020,0,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,TOTAL,MT,2004,132387,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,TOTAL,MT,2006,130208,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,TOTAL,MT,2008,145817,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,TOTAL,MT,2010,149564,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,TOTAL,MT,2012,149267,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,TOTAL,MT,2014,154478,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,TOTAL,MT,2016,165852,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,TOTAL,MT,2018,185302,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,TOTAL,MT,2020,196079,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,TOTAL,NL,2004,9455209,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,TOTAL,NL,2006,9416499,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,TOTAL,NL,2008,9434770,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,TOTAL,NL,2010,9084649,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,TOTAL,NL,2016,8549762,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,TOTAL,NL,2018,8633590,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,TOTAL,NL,2020,9284698,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,TOTAL,NO,2004,1933939,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,TOTAL,NO,2006,2199862,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,TOTAL,NO,2008,2224522,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,TOTAL,NO,2010,2228608,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,TOTAL,NO,2012,2437776,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,TOTAL,NO,2014,2426530,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,TOTAL,NO,2016,2444305,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,TOTAL,NO,2018,2418104,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,TOTAL,NO,2020,2584831,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,TOTAL,PL,2004,6768077,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,TOTAL,PL,2006,6885997,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,TOTAL,PL,2008,6879294,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,TOTAL,PL,2010,8889685,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,TOTAL,PL,2012,9324197,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,TOTAL,PL,2014,8240413,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,TOTAL,PL,2016,9534484,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,TOTAL,PL,2018,9567727,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,TOTAL,PL,2020,13229686,b
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,TOTAL,PT,2004,4582610,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,TOTAL,PT,2006,4641103,e
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,TOTAL,PT,2008,5466307,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,TOTAL,PT,2010,5440930,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,TOTAL,PT,2012,4731431,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,TOTAL,PT,2014,4710465,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,TOTAL,PT,2016,4897262,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,TOTAL,PT,2018,5213148,b
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,TOTAL,PT,2020,5278502,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,TOTAL,RO,2004,3638200,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,TOTAL,RO,2006,6368670,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,TOTAL,RO,2008,6503356,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,TOTAL,RO,2010,5164479,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,TOTAL,RO,2012,4525388,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,TOTAL,RO,2014,3823053,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,TOTAL,RO,2016,4098427,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,TOTAL,RO,2018,4178208,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,TOTAL,RO,2020,4256889,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,TOTAL,RS,2010,0,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,TOTAL,RS,2012,0,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,TOTAL,RS,2014,1637251,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,TOTAL,RS,2016,1589709,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,TOTAL,RS,2018,1863029,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,TOTAL,RS,2020,2063247,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,TOTAL,SE,2004,4079432,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,TOTAL,SE,2006,4340669,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,TOTAL,SE,2008,4393002,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,TOTAL,SE,2010,4038272,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,TOTAL,SE,2012,4193105,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,TOTAL,SE,2014,4172574,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,TOTAL,SE,2016,4410872,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,TOTAL,SE,2018,4505131,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,TOTAL,SE,2020,4645784,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,TOTAL,SI,2004,660980,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,TOTAL,SI,2006,1088875,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,TOTAL,SI,2008,714165,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,TOTAL,SI,2010,727708,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,TOTAL,SI,2012,641449,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,TOTAL,SI,2014,562375,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,TOTAL,SI,2016,642022,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,TOTAL,SI,2018,643342,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,TOTAL,SI,2020,630062,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,TOTAL,SK,2004,1475121,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,TOTAL,SK,2006,1623306,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,TOTAL,SK,2008,1772426,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,TOTAL,SK,2010,1719012,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,TOTAL,SK,2012,1656571,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,TOTAL,SK,2014,1732983,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,TOTAL,SK,2016,1889523,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,TOTAL,SK,2018,2254089,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,TOTAL,SK,2020,2361111,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,TOTAL,TR,2004,29224710,e
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,TOTAL,TR,2006,30081820,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,TOTAL,TR,2008,28454025,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,TOTAL,TR,2010,29587465,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,TOTAL,TR,2012,30785436,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,TOTAL,TR,2014,25133903,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,TOTAL,TR,2016,28097948,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,TOTAL,TR,2018,28099214,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,TOTAL,TR,2020,28489632,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,TOTAL,UK,2004,31007480,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,TOTAL,UK,2006,32466328,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,TOTAL,UK,2008,31539338,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,TOTAL,UK,2010,27393710,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,TOTAL,UK,2012,26416270,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,TOTAL,UK,2014,26797105,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,TOTAL,UK,2016,27300581,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,TOTAL,UK,2018,26410926,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,TOTAL,XK,2012,490045,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,TOTAL,XK,2014,490045,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,TOTAL,XK,2016,302741,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,TOTAL,XK,2018,338652,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,TOTAL,XK,2020,379391,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,W01-05,AT,2004,8159,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,W01-05,AT,2006,8054,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,W01-05,AT,2008,7734,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,W01-05,BE,2004,15814,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,W01-05,BE,2006,11533,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,W01-05,BE,2008,17674,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,W01-05,BG,2004,0,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,W01-05,BG,2006,0,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,W01-05,BG,2008,0,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,W01-05,CY,2004,0,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,W01-05,CY,2006,1260,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,W01-05,CY,2008,1616,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,W01-05,CZ,2004,3457,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,W01-05,CZ,2006,4635,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,W01-05,CZ,2008,3304,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,W01-05,DE,2004,38785,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,W01-05,DE,2006,18169,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,W01-05,DE,2008,21300,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,W01-05,DK,2004,111,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,W01-05,DK,2006,17,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,W01-05,DK,2008,240,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,W01-05,EE,2004,523,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,W01-05,EE,2006,520,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,W01-05,EE,2008,746,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,W01-05,EL,2004,0,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,W01-05,EL,2006,0,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,W01-05,EL,2008,0,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,W01-05,ES,2004,43093,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,W01-05,ES,2006,46744,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,W01-05,ES,2008,2895,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,W01-05,EU27_2020,2004,230000,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,W01-05,EU27_2020,2006,280000,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,W01-05,EU27_2020,2008,170000,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,W01-05,EU28,2004,240000,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,W01-05,EU28,2006,290000,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,W01-05,EU28,2008,210000,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,W01-05,FI,2004,1805,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,W01-05,FI,2006,1184,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,W01-05,FI,2008,354,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,W01-05,FR,2004,38200,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,W01-05,FR,2006,31700,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,W01-05,FR,2008,54060,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,W01-05,HR,2004,0,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,W01-05,HR,2006,89556,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,W01-05,HR,2008,0,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,W01-05,HU,2004,0,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,W01-05,HU,2006,0,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,W01-05,HU,2008,0,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,W01-05,IE,2004,149,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,W01-05,IE,2006,0,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,W01-05,IS,2004,0,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,W01-05,IT,2004,12696,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,W01-05,IT,2006,9631,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,W01-05,IT,2008,11769,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,W01-05,LI,2008,0,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,W01-05,LT,2004,91,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,W01-05,LT,2006,109,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,W01-05,LT,2008,292,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,W01-05,LU,2004,1062,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,W01-05,LU,2006,245,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,W01-05,LU,2008,113,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,W01-05,LV,2004,0,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,W01-05,LV,2006,12121,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,W01-05,LV,2008,12940,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,W01-05,MK,2008,0,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,W01-05,MT,2004,0,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,W01-05,MT,2006,0,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,W01-05,MT,2008,0,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,W01-05,NL,2004,25020,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,W01-05,NL,2006,18126,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,W01-05,NL,2008,18212,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,W01-05,NO,2004,5922,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,W01-05,NO,2006,6712,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,W01-05,NO,2008,9837,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,W01-05,PL,2004,0,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,W01-05,PL,2006,0,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,W01-05,PL,2008,0,
ESTAT:TEN00110(1.0),13/09/22 11:00:00,A,T,HAZ_NHAZ,EP_HH,W01-05,PT,2004,13089,
